id;name;priceDate;price;isBudgetBrand;quantity;unit;isWeighted;isBio;isAvailable
5707196133561;Steff Hotdog Pølser  375 G, 375 GR / Tyskland;2025-11-14;28.0;false;375;g;false;false;true
5050083123924;Kellogg's All Bran Regular, 375 GR / Tyskland;2025-10-16;25.0;false;375;g;false;false;true
3101150000647;Oliven Barral, 230 KG / Frankrig;2025-03-23;24.0;false;230000;g;false;false;true
8005510007114;MONINI OLIV.OLIE BASIL ØKO, 200 ML / Italien;2024-05-09;39.95;false;200;ml;false;true;true
5704097341910;NØRREBRO JULEBRYG 7% ØKO, 33 CL / Danmark;2024-01-04;14.0;false;330;ml;false;true;true
8723400941002;Stimorol Strong Peppermint, 42 GR / Polen;2025-08-22;19.95;false;42;g;false;false;true
5707196315349;Mou Hyldebærsuppe, 1000 GR / Danmark;2025-11-14;28.0;false;1000;g;false;false;true
5701302215059;Serviet 33Cm Elves In Snow, 20 ST / Tyskland;2023-12-21;25.0;false;20;stk;false;false;true
5701018026222;Øko. Fettuccine Med Spinat, 250 GR / Danmark;2025-11-15;15.0;false;250;g;false;true;true
5701410416317;Gestus Ovnklar Fiskefileter, 400 g / Usa;2024-11-29;28.0;false;400;g;false;false;true
5701302215042;Serviet 33Cm Elves W/Gift, 20 ST / Tyskland;2023-12-13;25.0;false;20;stk;false;false;true
5701014076344;HATTING CHIASTYKKER 6 STK, 420 GR / Danmark;2024-09-02;24.5;false;420;g;false;false;true
5701410413279;Gestus Cornflakes, 750 GR / Tyskland;2025-10-14;22.28;false;750;g;false;false;true
5700417990219;Lagerm. Jordbærsnører, 94 GR / Slovakiet;2025-11-14;14.0;false;94;g;false;false;true
5708921003050;Kæmpe Kryds & Fritid, 1 ST / Danmark;2024-08-18;49.95;false;1;stk;false;false;true
4008429127113;Crave Pro Stripes Kal/Kyll, 55 GR / Tyskland;2025-04-20;25.95;false;55;g;false;false;true
5707033018884;Skrald-Let Stærk M/Snø 20L, 20 ST / Kina;2025-11-14;5.0;false;20;stk;false;false;true
5772739448785;Hverdags Honning Flydende, 350 GR / Danmark;2025-11-14;30.0;false;350;g;false;false;true
5709386770884;Opbevarings Glas, 1 _ / Kina;2025-05-16;19.95;false;1;_;false;false;true
5707673109621;Årets Påskeost 50+ Ca, 620 GR / Danmark;2025-05-17;75.0;false;620;g;false;false;true
5709364674777;K.V. Honningsnitter 8 St, 144 GR / Danmark;2025-11-07;14.0;false;144;g;false;false;true
5705010082385;Gm Æble Juice, 850 ML / Danmark;2025-11-14;15.0;false;850;ml;false;false;true
5701075203789;Vm Havreris Øko, 800 GR / Danmark;2025-11-12;21.46;false;800;g;false;true;true
5706207113301;LED LYSKÆDE SKELET, 1 ST / Kina;2024-10-08;50.0;false;1;stk;false;false;true
5708116004220;Fur Forårsbryg 5,3%, 50 CL / Danmark;2025-10-14;24.0;false;500;ml;false;false;true
5701018026208;Pastella Båndpasta Spinat, 250 GR / Danmark;2025-11-14;15.0;false;250;g;false;false;true
5709364676504;K.V. Vaniljekranse, 190 GR / Danmark;2025-11-14;20.0;false;190;g;false;false;true
5701161707702;Powerade Mount, Blast Ion4, 50 CL / Italien;2025-04-04;19.95;false;500;ml;false;false;true
7340083442674;Fixa Bagepapir I Ark 42X33, 24 ST / Danmark;2024-12-18;6.0;false;24;stk;false;false;true
7640427570101;Prime Energy Ice Pop, 33 CL / Holland;2025-04-16;14.95;false;330;ml;false;false;true
5701090067014;Haribo Tropi Frutti, 120 GR / Danmark;2025-11-14;9.95;false;120;g;false;false;true
5706844521880;Nordic Nature Rabarber Gin Øko, 50 Cl / Danmark;2024-07-12;99.0;false;500;ml;false;true;true
7311041083871;FP SOLSIKKEKERNER, 500 GR / Danmark;2024-08-22;14.95;false;500;g;false;false;true
5701302219422;SERVIET 33CM EASTER EGG, 20 ST / Tyskland;2024-03-27;17.95;false;20;stk;false;false;true
5701418030898;Disney Frost, 1 ST / Danmark;2025-04-20;47.95;false;1;stk;false;false;true
5727510520556;Silverboom Shiraz Mer. 15S, 75 CL / Sydafrika;2025-10-03;59.95;false;750;ml;false;false;true
5705010082392;Gm Tropisk Juice, 850 ML / Danmark;2025-11-15;15.0;false;850;ml;false;false;true
5701302215066;Serviet 33Cm Elves/Goose, 20 ST / Tyskland;2023-12-10;25.0;false;20;stk;false;false;true
5707196154474;Pålækker Kylling Classic, 90 GR / Tyskland;2025-03-22;10.0;false;90;g;false;false;true
7311041086902;FP MAKRELSALAT, 300 GR / Danmark;2023-12-01;12.54;false;300;g;false;false;true
5703161810093;Easis Marmelade Jordbær, 285 GR / Danmark;2025-05-26;26.95;false;285;g;false;false;true
5709760087829;HG WIENERPØLSE LKF GLF ØKO, 240 GR / Danmark;2024-09-04;33.96;false;240;g;false;true;true
5709521028726;Odense Kransekage, 400 GR / Danmark;2025-03-29;40.0;false;400;g;false;false;true
8723400941019;Stimorol Wild Cherry Sf, 42 GR / Polen;2025-08-23;19.95;false;42;g;false;false;true
7312360065579;WB TRAGTBLOMST LIGHT BLUE, 1 ST / Sverige;2024-06-07;16.48;false;1;stk;false;false;true
5709364673466;MY CHOICE HAVREKIKS CHOKO, 300 GR / England;2024-01-09;20.0;false;300;g;false;false;true
5700417990202;Lagerm. Karamelsnører, 94 GR / Slovakiet;2025-11-14;14.0;false;94;g;false;false;true
5774540995007;A.B.Choco Liq. Strong&Salt, 150 GR / Danmark;2025-04-26;35.0;false;150;g;false;false;true
5711070600872;Havreflager, 225 _ / Sverige;2025-03-05;19.95;false;225;_;false;false;true
7340149218137;Fastelavnsris Med Slik, 89 GR / Tyskland;2025-03-04;30.0;false;89;g;false;false;true
5705010083658;Rigtig Æble Nektar Øko, 850 ML / Danmark;2025-10-30;18.0;false;850;ml;false;true;true
5701018051224;Scoop Hindbær Light, 50 CL / Danmark;2025-10-27;10.0;false;500;ml;false;false;true
5608309012554;Cockburns Ruby Soho 19%, 75 CL / Portugal;2025-10-02;89.95;false;750;ml;false;false;true
5707196336245;Steff-H Kylling I Karry, 300 GR / Danmark;2025-11-14;28.0;false;300;g;false;false;true
5701058013220;Ec Apricots, 100 GR / Danmark;2024-10-19;25.0;false;100;g;false;false;true
4008005630600;Aotearoa Sauvignon Bl.12%, 75 CL / New Zealand;2024-10-10;65.0;false;750;ml;false;false;true
5740700982071;JACOBSEN HELLES BIER 4,8%, 33 CL / Danmark;2024-03-02;11.0;false;330;ml;false;false;true
7340001800692;Barebells Pr Milkshake Ban, 330 ML / Østrig;2025-11-07;15.0;false;330;ml;false;false;true
5201671802503;Gaea Grøn Oliv. M.Sten Øko, 150 GR / Grækenland;2025-10-02;25.0;false;150;g;false;true;true
8713339151474;HN AGAPANTHUS UMBLEATUM, 1 ST / Holland;2024-06-04;22.48;false;1;stk;false;false;true
5707196222227;Gøl Røget Medister, 345 GR / Danmark;2025-11-14;25.0;false;345;g;false;false;true
3065890122499;Sheba Selec. Kalv/Kalkun, 85 GR / Frankrig;2025-09-26;14.95;false;85;g;false;false;true
5701302219446;SERVIET 33CM EASTER EGGS, 20 ST / Tyskland;2024-03-23;17.95;false;20;stk;false;false;true
5060108458009;Fever-Tree Mexican Lime, 50 CL / England;2025-10-09;50.0;false;500;ml;false;false;true
7310070001696;Ramløsa Original 50 Cl, 50 CL / Sverige;2025-01-17;18.95;false;500;ml;false;false;true
5701379108926;CAPELLA RG LAKS SKIVER ØKO, 100 GR / Letland;2024-02-28;39.06;false;100;g;false;true;true
7311312008367;S.M Chipotle Chili Mayo, 250 ML / Sverige;2025-11-14;15.0;false;250;ml;false;false;true
5710176002740;CULT RAW ENERGY SUGARFREE, 50 CL / Tyskland;2024-01-26;10.0;false;500;ml;false;false;true
7311041073612;FP KAFFE 400 G, 400 GR / Danmark;2023-12-22;20.9;false;400;g;false;false;true
5714736001433;Holmegården Comp Semi Kk, 750 GR / Holland;2025-03-19;10.0;false;750;g;false;false;true
7340001800685;Barebells Milkshake Strawb, 330 ML / Østrig;2025-11-09;15.0;false;330;ml;false;false;true
4001686580523;Haribo Maoam Mix, 70 GR / Danmark;2025-11-15;9.95;false;70;g;false;false;true
5705863510103;BROCCOLI, 500 GR / Spanien;2024-04-19;10.0;false;500;g;false;false;true
7613036303293;Nescafe Gold Black, 200 GR / Schweiz;2025-11-14;79.95;false;200;g;false;false;true
5701058013244;Ec Sweet & Salty, 175 GR / Se opr.land på varen;2025-03-04;20.0;false;175;g;false;false;true
7322550052722;Touch Of T Kyllingefond, 180 ML / Belgien;2025-11-07;30.0;false;180;ml;false;false;true
5772739448792;Blomster Honning Øko, 350 GR / Danmark;2025-11-12;33.96;false;350;g;false;true;true
7311311017421;S.M. Peberblanding, 74 GR / Sverige;2025-10-03;25.0;false;74;g;false;false;true
7311041086926;FP KARRYSALAT, 300 GR / Danmark;2023-12-02;8.25;false;300;g;false;false;true
3600521708729;Elvital Anti-Breakage Mask, 350 ML / Tyskland;2025-11-14;50.0;false;350;ml;false;false;true
5900020024046;Cini Minis, 375 GR / Polen;2025-10-04;30.0;false;375;g;false;false;true
3477600309623;Collection Rose 12,5%, 75 CL / Frankrig;2025-10-05;49.95;false;750;ml;false;false;true
8008863071207;RIONE DEL FALCO 14,5%, 75 CL / Italien;2024-06-13;55.0;false;750;ml;false;false;true
7622400928574;Marabou Dark 86%, 100 GR / Belgien;2025-11-14;28.0;false;100;g;false;false;true
5707196133592;Steff Bayerske Pølser 12St, 375 GR / Tyskland;2025-11-15;28.0;false;375;g;false;false;true
5701410410186;Gb Baby Diaper Change, 250 ML / Danmark;2025-09-05;50.0;false;250;ml;false;false;true
5701058013237;Ec Cranberries, 100 GR / Canada;2024-06-29;25.0;false;100;g;false;false;true
5701073041093;Naturlig Vanilje Ekstrakt, 38 ML / Polen;2025-02-22;12.0;false;38;ml;false;false;true
5701115692122;BKI PARAISO HELBØNNER, 400 GR / Danmark;2023-12-02;48.0;false;400;g;false;false;true
5711111105205;CERVERA GRÆSKE OLIVEN M/ST, 500 GR / Grækenland;2024-02-08;24.0;false;500;g;false;false;true
5701018146982;Beauvais Agurkesalat, 550 GR / Danmark;2025-11-07;20.0;false;550;g;false;false;true
5701049173988;Carletti Selection 1/4 Pl, 175 GR / Polen;2025-04-25;40.0;false;175;g;false;false;true
7311312008381;S.M Lime/Jalapeno Mayo, 250 ML / Sverige;2025-11-17;15.0;false;250;ml;false;false;true
5701410390051;ØKO-PERSILLE BREDBLAD (GB), 1 ST / Danmark;2024-01-10;15.3;false;1;stk;false;true;true
5703161006601;EASIS RUGBRØDSMŒSLI, 350 GR / Danmark;2024-02-07;20.0;false;350;g;false;false;true
8423339965352;Condado De Haza Rødvin, 75 Cl / Spanien;2024-07-12;85.0;false;750;ml;false;false;true
5701079267145;Honning Julemand, 80 g / Danmark;2024-12-29;15.0;false;80;g;false;false;true
5704062370846;Matilde Cacaosk 1 Ltr., 1 LT / Danmark;2025-11-14;12.0;false;1000;ml;false;false;true
3262850047988;INGENUE ROSE 13%, 75 CL / Frankrig;2024-05-27;70.0;false;750;ml;false;false;true
5774540844008;A.B. HJERTE GULD ÆSKE, 155 GR / Danmark;2024-07-18;60.0;false;155;g;false;false;true
7610113001417;Bacardi Anejo Cuatro 40%, 70 CL / Tyskland;2025-11-11;124.95;false;700;ml;false;false;true
5709521041749;ODENSE MARCIPAN LAKRIDS, 150 GR / Danmark;2024-01-03;20.0;false;150;g;false;false;true
5701211011766;Dgf Boysenbær Marmelade, 600 GR / Danmark;2025-11-15;32.0;false;600;g;false;false;true
5701410398880;CLEMENTINER, 900 GR / Spanien;2024-03-13;29.0;false;900;g;false;false;true
7090046314462;TØRRET ABRIKOS, 200 GR / Kina;2024-05-27;30.0;false;200;g;false;false;true
8723400941088;V6 Liquorice Økonomi, 70 GR / Polen;2025-10-22;30.56;false;70;g;false;true;true
7350045591258;Parmasan Chips, 150 GR / Sverige;2025-10-26;22.0;false;150;g;false;false;true
7046265507314;Panodil Junior Supp 125 Mg, 10 ST / Frankrig;2025-10-27;38.95;false;10;stk;false;false;true
8001780110004;Amarena Dessertkirsebær, 600 GR / Italien;2025-11-17;99.95;false;600;g;false;false;true
7310361148093;Libero Comfort (5) 9-14Kg, 34 ST / Sverige;2025-10-30;69.95;false;34;stk;false;false;true
7316191813279;Garder Servietter M.Flag, 20 ST / Kina;2025-01-06;10.0;false;20;stk;false;false;true
8000500409572;Kinder Mini Friends Easter, 122 GR / Polen;2025-04-20;25.0;false;122;g;false;false;true
5774540973647;A.B. Fugleæg Med Nougat, 124 GR / Danmark;2025-05-07;20.0;false;124;g;false;false;true
5701090070618;Haribo I Like Mix, 120 GR / Danmark;2025-11-14;9.95;false;120;g;false;false;true
8711327371002;B&J Half Baked, 465 ML / Holland;2025-11-02;42.0;false;465;ml;false;false;true
5060229012272;Pukka Womankind Te Øko, 20 ST / England;2025-08-30;20.0;false;20;stk;false;true;true
7310361141476;Lotus Premium Køkkenrulle, 4 ST / Finland;2025-03-15;26.0;false;4;stk;false;false;true
4009408039410;Gb Inkon.Trusseindlæg Mini, 24 ST / Tyskland;2025-10-31;20.0;false;24;stk;false;false;true
8001250219145;De Cecco Sugo Arrabbiata, 400 GR / Italien;2025-09-10;20.0;false;400;g;false;false;true
7311312008329;S.M.Tortilla Oat Wraps M, 240 GR / Belgien;2025-10-05;12.0;false;240;g;false;false;true
7311041086964;FP ITALIENSK SALAT, 300 GR / Danmark;2023-12-01;5.4;false;300;g;false;false;true
5701979999955;Kims Remix All I Wanna Do, 170 GR / Danmark;2025-10-03;13.0;false;170;g;false;false;true
5707196262322;Mou Krydret Tomatsuppe, 700 GR / Danmark;2025-10-05;28.0;false;700;g;false;false;true
5701090066598;Haribo Lakrids Svesker, 120 GR / Danmark;2025-10-17;10.0;false;120;g;false;false;true
5705333029807;KRYDDERKAM 1000-1400 G, 1000 GR / Danmark;2023-11-18;99.0;false;1000;g;false;false;true
5701410403881;Blåbær, 300 GR / Se opr.land på varen;2025-04-23;30.0;false;300;g;false;false;true
5701410351304;Gullasch M&S, 300 GR / Tyskland;2025-01-25;39.98;false;300;g;false;false;true
3345631460210;Peyrassol La Croix Øko, 75 CL / Frankrig;2025-10-29;118.96;false;750;ml;false;true;true
8714789158914;Colgate Tb Zig-Zag Soft, 2 ST / Kina;2025-09-11;20.0;false;2;stk;false;false;true
5701050387008;ØKO UNIQUE ENTRECOTE, 400 GR / Danmark;2024-08-21;118.96;false;400;g;false;true;true
5701302143772;Bloklys 8X15cm Ice White, 1 ST / Portugal;2025-11-08;30.0;false;1;stk;false;false;true
5706207208168;Guirlande, Halloween, 1 St / Kina;2024-10-08;20.0;false;1;stk;false;false;true
5707196336221;Steff-H Panang M/Kylling, 300 GR / Danmark;2025-11-14;28.0;false;300;g;false;false;true
5701029022411;Kornkammeret Speltmel Øko, 900 GR / Danmark;2025-09-10;17.0;false;900;g;false;true;true
7311041085639;Fp Affaldsposer 15L 3X30st, 90 ST / Danmark;2025-10-17;13.94;false;90;stk;false;false;true
5701418030034;Anders And & Co, 1 ST / Danmark;2025-04-24;44.95;false;1;stk;false;false;true
5703161804245;Easis Orange Cookies U.T.S, 66 GR / Tjekkiet;2025-09-02;14.5;false;66;g;false;false;true
5704634206047;Il Sincero Rosso 13% 6Fl, 450 CL / Italien;2025-10-09;200.0;false;4500;ml;false;false;true
5774540124407;Toms Mini Skildpadde Karamel, 120 G / Danmark;2024-11-29;24.0;false;120;g;false;false;true
5701073062807;Pynteglasur Rød, 125 _ / Polen;2025-02-04;20.0;false;125;_;false;false;true
5701410415846;Gb Køkkenrulle, 4 ST / Sverige;2025-11-01;22.0;false;4;stk;false;false;true
5704634165863;African Bay Cape Red 13,5%, 300 CL / Sydafrika;2025-10-06;99.95;false;3000;ml;false;false;true
4006333080562;Fendt Monster Traktor 9Cm, 1 ST / Kina;2025-08-10;49.95;false;1;stk;false;false;true
8001250219169;De Cecco Napoletana Sauce, 400 GR / Italien;2025-11-03;25.0;false;400;g;false;false;true
7311041085653;Fp Bla. Småkager M/Choko, 500 GR / Danmark;2025-10-14;16.0;false;500;g;false;false;true
3179071004693;Marq. Coronne Rhène 19 13, 75 CL / Frankrig;2025-11-14;45.0;false;750;ml;false;false;true
5701979999979;Kims Remix Poprika, 135 GR / Danmark;2025-08-29;13.0;false;135;g;false;false;true
5741000233887;Faxe Kondi Jordbær 0 Kal., 150 CL / Danmark;2025-08-29;7.95;false;1500;ml;false;false;true
5711070600889;Kokoskager, 225 _ / Sverige;2025-03-05;19.95;false;225;_;false;false;true
8003295013078;Costerosso Rødvin, 75 Cl / Italien;2024-10-07;80.0;false;750;ml;false;false;true
8006540498576;Herbal Argan Mor Conditioner, 200 Ml / Frankrig;2024-01-09;30.95;false;200;ml;false;false;true
7316190022054;Kort  4/4, 4 ST / Kina;2025-10-18;10.0;false;4;stk;false;false;true
6111259870048;CHERRYTOMATER,  GR / ;2024-02-17;17.0;false;1;;false;false;true
86891083049;The Federalist Zinfan. 15, 75 CL / USA;2025-05-24;125.0;false;750;ml;false;false;true
4053400279398;Schífferhofer Grape Øl, 50 CL / Tyskland;2024-10-16;16.5;false;500;ml;false;false;true
5741000117514;Pepsi Dåse, 33 CL / Danmark;2025-02-25;8.95;false;330;ml;false;false;true
5701090066574;Haribo Labre Larver, 120 GR / Danmark;2025-11-18;9.95;false;120;g;false;false;true
3514123112436;COTE D ROSES CHARD19 13,5, 75 CL / Frankrig;2024-08-08;69.95;false;750;ml;false;false;true
5702071502227;Longo Vital Halsmikstur, 250 ML / Danmark;2025-11-13;79.95;false;250;ml;false;false;true
7622300868253;Kraft Classic Italian, 235 ML / Sverige;2025-08-07;15.0;false;235;ml;false;false;true
7311041086995;Fp Vaffelrør M/Kakaofyld, 400 GR / Grækenland;2025-10-18;32.82;false;400;g;false;false;true
7310700443773;Philadelphia Light, 300 G / Tyskland;2024-08-10;25.0;false;300;g;false;false;true
8412276308667;Vida Tendida Tinto 0%O, 75 CL / Spanien;2025-10-11;35.0;false;750;ml;false;false;true
5701410412791;GESTUS RUSTIKKE HVEDESTYK., 450 GR / Tyskland;2024-08-03;16.0;false;450;g;false;false;true
5701116017788;Skælskør Jordb/Rabarb Grød, 400 GR / Polen;2025-11-04;22.95;false;400;g;false;false;true
22796170019;Maui Curl Coconut Oil Sham, 385 ML / USA;2025-11-18;90.0;false;385;ml;false;false;true
5714355050614;Åben Bryg 61 Ipa 5,5%, 44 CL / Danmark;2025-10-23;39.95;false;440;ml;false;false;true
5701410402501;Gb Barberskum, 200 ML / Tjekkiet;2025-06-01;19.95;false;200;ml;false;false;true
5701073061534;Oetker Silver Pearls Soft, 45 g / Polen;2024-06-24;16.0;false;45;g;false;false;true
7611612100403;Sf Sweet & Sour Chicken, 350 GR / Thailand;2025-11-07;28.0;false;350;g;false;false;true
5713848111542;Oles Pizza Lufttø Gris Øko, 350 GR / Danmark;2025-10-22;55.21;false;350;g;false;true;true
8713037003495;ØKO LIME, 3 ST / Se opr.land på varen;2024-09-04;13.6;false;3;stk;false;true;true
5703161804221;Easis Choko Cookies U.T.S., 66 GR / Tjekkiet;2025-08-24;14.5;false;66;g;false;false;true
5010394006255;Pedigree Multivit Immune, 180 GR / England;2025-10-26;30.0;false;180;g;false;false;true
8000500409534;Kinder Mini Friends Xmas, 122 G / Polen;2024-12-30;25.0;false;122;g;false;false;true
5709364676528;K.V. Jødekager, 200 GR / Danmark;2025-11-14;20.0;false;200;g;false;false;true
5740001203776;Oxford Roulade Kakao, 300 g / Belgien;2024-01-19;13.0;false;300;g;false;false;true
5704634165849;African B Cape White 12,5%, 300 CL / Sydafrika;2025-11-14;99.95;false;3000;ml;false;false;true
7310290002176;Frisko Sandwich, 1 _ / Sverige;2025-10-01;8.0;false;1;_;false;false;true
8723400941033;Stimorol Original Sf, 42 GR / Polen;2025-08-22;19.95;false;42;g;false;false;true
5711474013445;TO ØL ORKANENS ØJE 12,0%, 33 CL / Danmark;2023-12-05;49.95;false;330;ml;false;false;true
8501110088831;Havana Club 3 Aðos 37,5%, 70 CL / Cuba;2025-09-13;89.95;false;700;ml;false;false;true
5711953176685;Jörd Barista Havredrik 1 Lt, 1 Lt / Danmark;2024-10-07;9.0;false;1000;ml;false;false;true
8718951678644;Vel Ultra Refill Pose, 900 ML / Frankrig;2025-10-28;20.0;false;900;ml;false;false;true
5707196233759;Pålækker Postej Max Bacon, 175 GR / Danmark;2025-10-31;12.0;false;175;g;false;false;true
8076809513739;Barilla Basilico Sauce, 400 GR / Italien;2025-02-13;16.0;false;400;g;false;false;true
7640427570118;Prime Energy Bl. Raspberry, 33 CL / Holland;2025-05-31;14.95;false;330;ml;false;false;true
5900020023582;Nestle Lion, 350 GR / Polen;2025-09-03;20.0;false;350;g;false;false;true
5701410415815;GB SOL LOTION SPF 50, 150 ML / Danmark;2024-04-05;55.0;false;150;ml;false;false;true
5701116017771;Skælskør Jordbærgrød, 400 GR / Polen;2025-11-05;22.95;false;400;g;false;false;true
8718951514379;COLGATE KEEP CLEAN SOFT TB, 1 ST / Kina;2024-05-16;50.0;false;1;stk;false;false;true
5711953070266;CASTELLO HVIDSKIMMELOST, 200 GR / Danmark;2024-03-16;20.0;false;200;g;false;false;true
5701302222248;Servietter Tørret Blomst, 20 ST / Tyskland;2025-10-23;18.95;false;20;stk;false;false;true
5772739448709;Jakobsen Hverdagshonning, 600 GR / Mexico;2025-11-15;30.0;false;600;g;false;false;true
4009408039441;Gb Inkont.Bind Norm Unisex, 14 ST / Tyskland;2025-10-31;20.0;false;14;stk;false;false;true
5710404845248;Stuhr Repair Conditioner, 250 ML / Tjekkiet;2025-09-17;60.0;false;250;ml;false;false;true
5701259000982;Flormelis, 500 _ / Danmark;2025-10-15;10.5;false;500;_;false;false;true
8000500409558;Kinder Mini Friend Biscuit, 122 G / Polen;2024-12-30;25.0;false;122;g;false;false;true
3332418006785;Chablis Sarments 22 12,5%, 75 CL / Frankrig;2025-11-16;110.0;false;750;ml;false;false;true
8436596840119;Tofterup Rosevin Øko, 75 CL / Spanien;2025-11-14;55.0;false;750;ml;false;true;true
7622300868239;Kraft Classic Th. Island, 235 ML / Polen;2025-08-10;15.0;false;235;ml;false;false;true
8055510721701;Queen Bearnaise Sauce, 80 GR / Italien;2025-10-22;11.65;false;80;g;false;false;true
3262850049753;Henri De M. Chardonnayy, 75 CL / Frankrig;2025-11-15;59.95;false;750;ml;false;false;true
5701116017795;Skælskør Rødgrød, 400 GR / Polen;2025-11-02;22.95;false;400;g;false;false;true
6416453071308;Fazer Dumle, 250 GR / Finland;2025-01-21;40.0;false;250;g;false;false;true
5701302222231;Serviet 40Cm Ranunkel Blå, 20 GR / Tyskland;2025-02-22;10.0;false;20;g;false;false;true
5701029026822;Amo Pizza Mel, 1 KG / Danmark;2025-10-14;15.0;false;1000;g;false;false;true
5713401064001;Halloweenkage M/Topping Kk, 290 GR / Danmark;2025-11-01;14.0;false;290;g;false;false;true
5708869618361;Mini Kalanchoe, 1 _ / Danmark;2025-09-25;20.0;false;1;_;false;false;true
5704634165825;Outback Shiraz Rose 13%, 300 CL / Australien;2025-10-31;99.95;false;3000;ml;false;false;true
8723400941057;Stimorol Liquorice Sf, 42 GR / Danmark;2025-08-22;19.95;false;42;g;false;false;true
3436960070635;Cellier Princes Grande 15E, 75 CL / Frankrig;2025-10-10;59.95;false;750;ml;false;false;true
5000204338683;Duck Fresh Discs Lime, 36 ML / Holland;2025-03-16;30.0;false;36;ml;false;false;true
5060092690393;STOKES REAL KETCHUP LARGE, 580 GR / England;2024-02-29;35.0;false;580;g;false;false;true
227;Kinakål, 1 ST / Danmark;2024-12-17;28.0;false;1;stk;false;false;true
5709364676535;K.V. Klejner, 210 GR / Danmark;2025-11-14;20.0;false;210;g;false;false;true
8436596840102;Tofterup Hvid 20 12,5% Øk, 75 CL / Spanien;2025-11-18;55.0;false;750;ml;false;false;true
8711000360552;L'or Kapsler Elegante Long, 10 ST / Frankrig;2025-11-14;27.0;false;10;stk;false;false;true
3181688757831;Lammemørbrad, 210 GR / New zealand;2025-11-14;79.95;false;210;g;false;false;true
5766632528989;Premier Is Nanoks Knap-Is, 750 ML / Danmark;2025-05-04;25.0;false;750;ml;false;false;true
5701141087312;Kld. Lys Hvid M.Hjerter, 1 ST / Danmark;2025-11-14;29.95;false;1;stk;false;false;true
5703161224104;Easis Bar Lys Choko M/ Nød, 24 GR / Danmark;2025-08-27;13.95;false;24;g;false;false;true
5701211011803;Dgf Solbær Marmelade, 600 GR / Danmark;2025-11-14;32.0;false;600;g;false;false;true
232;Rosenkål, 500 GR / Holland;2025-10-16;17.0;false;500;g;false;false;true
4000177622001;Capri Sonne Safari  10-Pak, 2000 LT / Tyskland;2025-11-10;34.95;false;2000000;ml;false;false;true
8700216179294;Always Discreet Pads Long, 10 ST / Tyskland;2025-05-21;39.95;false;10;stk;false;false;true
5703036098908;Ec Flagline 5 Mm X 20 M, 1 ST / Polen;2024-07-02;29.95;false;1;stk;false;false;true
5700002409225;Panda Exp Kokosmælk 5-7%, 400 ML / Sri lanka;2025-04-11;8.95;false;400;ml;false;false;true
8714789726168;Colgate Plax Cool Mundskyl, 500 ML / Polen;2025-11-07;32.0;false;500;ml;false;false;true
5705900000987;Jensens Rødvins Sauce, 350 ST / Danmark;2025-11-03;24.95;false;350;stk;false;false;true
7340001805543;Barebells Bars Minty Chocn, 55 GR / Østrig;2025-11-14;24.95;false;55;g;false;false;true
5701141076668;Snoede Lys Grøn 2,2X28cm, 2 ST / Letland;2024-12-03;20.0;false;2;stk;false;false;true
5715667900024;Nupo One Meal +Pr.Rtd Vani, 330 ML / Holland;2025-02-28;21.95;false;330;ml;false;false;true
5701410406080;GB HAVREGRYN GROV ØKO, 1 KG / Danmark;2024-06-19;18.28;false;1000;g;false;true;true
5703161201471;Easis Gaveæske Fyldt Choko, 80 GR / Danmark;2025-02-14;50.0;false;80;g;false;false;true
5745000405701;Reduced Hvidvinsauce, 200 G / Danmark;2024-08-23;39.95;false;200;g;false;false;true
5701125201130;70 Cl Jægermeister, 70 CL / Tyskland;2025-11-07;124.95;false;700;ml;false;false;true
7311041087411;Fp Aspargessnit M/H, 430 GR / Kina;2025-10-14;13.47;false;430;g;false;false;true
8711000360545;L'or Kapsler Mattinata Lon, 10 ST / Frankrig;2025-10-31;22.0;false;10;stk;false;false;true
5701410419370;Gestus Surdejsstykke, 420 GR / Danmark;2025-11-14;16.0;false;420;g;false;false;true
5701090066512;Haribo Domino, 120 GR / Danmark;2025-11-14;9.95;false;120;g;false;false;true
7312360082156;VINTER GULEROD, 1 ST / Sverige;2024-06-02;16.48;false;1;stk;false;false;true
7310100561923;Semper Kick Glutenfri, 375 GR / Sverige;2025-03-01;30.0;false;375;g;false;false;true
7622210778802;Stimorol Bubblemint Sf, 42 GR / Polen;2025-08-22;19.95;false;42;g;false;false;true
5707402007662;SKT. GERTRUD 7,9% ØKO, 63 CL / Danmark;2024-03-08;26.0;false;630;ml;false;true;true
7613036243896;Nescafe Gold Refill, 210 GR / Frankrig;2025-11-14;79.95;false;210;g;false;false;true
4770608259082;Sheba Fine Flakes Tunfisk, 85 GR / Litauen;2023-12-20;14.5;false;85;g;false;false;true
8714789237404;KLORIN WC-GEL OCEAN, 750 ML / Portugal;2024-05-28;20.0;false;750;ml;false;false;true
8000070036321;Lavazza Hb Qualita Rossa, 500 GR / Italien;2025-08-15;79.95;false;500;g;false;false;true
3514126101345;G.B. Maury Dessertvin, 75 Cl / Frankrig;2025-01-12;115.0;false;750;ml;false;false;true
5704503003807;Skovl. Hindb. Blanche 6-P, 150 CL / Frankrig;2025-10-13;40.0;false;1500;ml;false;false;true
7291008084816;Dadler Medjoul, 1 KG / Israel;2025-11-10;100.0;false;1000;g;false;false;true
